Ev,S11,E33,E11,S33
0.000103961,189.6412427,-0.007559677,0.015223315,30
0.0000996,189.5682891,-0.007561961,0.01522351,30
0.0000944,189.5527866,-0.007568241,0.01523084,30
0.0000797,189.6090724,-0.00757548,0.015230689,30
0.0000756,189.6019583,-0.007581187,0.015237987,30
0.00007,189.5634881,-0.007584044,0.01523809,30
0.0000663,189.5457206,-0.007589565,0.015245426,30
0.000051,189.5511111,-0.007597184,0.015245411,30
0.0000379,189.6404295,-0.007603657,0.015245172,30
0.0000365,189.589438,-0.007608033,0.015252587,30
0.0000286,189.5676034,-0.007612035,0.015252646,30
0.0000214,189.5698047,-0.007619267,0.015259918,30
0.00000605,189.6057223,-0.007626886,0.015259822,30
0.00000974,189.5270437,-0.007628791,0.015267321,30
-0.00000331,189.5640306,-0.007635264,0.015267222,30
-0.00001,189.5328972,-0.007642303,0.015274584,30
-0.0000223,189.5705061,-0.007648397,0.015274483,30
-0.0000257,189.5664546,-0.007653731,0.015281783,30
-0.0000357,189.6051328,-0.007658679,0.015281679,30
-0.0000402,189.5937132,-0.00766458,0.015288988,30
-0.0000505,189.595164,-0.007669721,0.015288984,30
-0.0000614,189.5761683,-0.007675242,0.015289035,30
-0.000071,189.5942076,-0.00768362,0.015296275,30
-0.0000821,189.6435873,-0.007689141,0.015296143,30
-0.0000785,189.5617979,-0.007691045,0.015303641,30
-0.0000894,189.5357999,-0.007696566,0.01530371,30
-0.0000979,189.5992155,-0.007704371,0.015310819,30
-0.000111644,189.6044952,-0.007711224,0.015310805,30
-0.000113043,189.5759133,-0.007715606,0.01531817,30
-0.000122615,189.5941438,-0.007720368,0.015318121,30
-0.000127472,189.5747645,-0.007726462,0.015325451,30
-0.000144368,189.6321677,-0.007734833,0.015325298,30
-0.000142332,189.5992155,-0.007737503,0.015332674,30
-0.000152235,189.6017513,-0.007742451,0.015332668,30
-0.000167488,189.6076843,-0.00775007,0.015332652,30
-0.000175149,189.6455325,-0.007757489,0.015339829,30
-0.000182434,189.660206,-0.007761112,0.01533979,30
-0.000184122,189.5965354,-0.00776568,0.015347239,30
-0.000199873,189.6490739,-0.007773486,0.015347098,30
-0.000205247,189.6872409,-0.007779766,0.015354284,30
-0.000213492,189.6375257,-0.007783955,0.015354417,30
-0.000219919,189.6327729,-0.007790814,0.015361709,30
-0.000230171,189.6262023,-0.007795949,0.015361726,30
-0.000234322,189.6303646,-0.007801663,0.015369004,30
-0.000249689,189.6790586,-0.007809281,0.015368873,30
-0.00025182,189.6414497,-0.007814036,0.015376252,30
-0.000263303,189.6620248,-0.00781975,0.015376197,30
-0.000275498,189.6648638,-0.007825844,0.01537619,30
-0.000277786,189.6847051,-0.007830606,0.015383425,30
-0.000289166,189.6717856,-0.007836313,0.01538346,30
-0.000297894,189.6754858,-0.007844311,0.015390728,30
-0.000308197,189.6830943,-0.007849452,0.015390708,30
-0.000308484,189.6632206,-0.007853262,0.01539804,30
-0.000319503,189.6548156,-0.007858783,0.015398062,30
-0.000323202,189.6344641,-0.007864304,0.015405405,30
-0.000336595,189.6620091,-0.007870963,0.015405331,30
-0.000345868,189.7251529,-0.007879155,0.015412441,30
-0.000350987,189.6470962,-0.007881818,0.01541265,30
-0.000355896,189.6507003,-0.007887912,0.015419929,30
-0.000370852,189.6902231,-0.007895338,0.015419823,30
-0.000383394,189.6832062,-0.007901618,0.015419842,30
-0.000383254,189.6481802,-0.007905234,0.015427214,30
-0.000397365,189.6552305,-0.00791228,0.015427195,30
-0.000403521,189.6970822,-0.007918946,0.015434372,30
-0.00041496,189.7064279,-0.007924654,0.015434347,30
-0.000417092,189.6641457,-0.007929415,0.015441738,30
-0.000429225,189.6438904,-0.007935509,0.015441792,30
-0.000436136,189.6801435,-0.007942555,0.015448974,30
-0.000447583,189.6922332,-0.007948262,0.015448942,30
-0.000447832,189.6620729,-0.007952071,0.015456311,30
-0.000461528,189.6585953,-0.007958924,0.01545632,30
-0.000466884,189.6811,-0.007965211,0.015463538,30
-0.000481014,189.695646,-0.007972257,0.015463499,30
-0.000489711,189.6752632,-0.007976632,0.015463554,30
-0.000491094,189.6408434,-0.007981014,0.015470934,30
-0.000508278,189.661291,-0.007989579,0.01547088,30
-0.000514426,189.6963484,-0.007996245,0.015478064,30
-0.000526607,189.6943226,-0.008002339,0.01547807,30
-0.000526167,189.6914043,-0.008005762,0.015485356,30
-0.000537858,189.6501578,-0.008011662,0.015485467,30
-0.00054275,189.64783,-0.008017756,0.015492761,30
-0.000558837,189.6814031,-0.008025754,0.015492671,30
-0.000563394,189.6944345,-0.008031655,0.015499915,30
-0.000572238,189.7244035,-0.008036037,0.015499835,30
-0.000574685,189.6640349,-0.008040985,0.015507285,30
-0.000585715,189.6598235,-0.008046506,0.015507296,30
-0.000602234,189.7157434,-0.00805469,0.015507147,30
-0.000607082,189.6930631,-0.008060784,0.015514486,30
-0.00061455,189.6366968,-0.008064593,0.015514636,30
-0.00061957,189.6819299,-0.008070687,0.015521804,30
-0.000630904,189.6468412,-0.008076401,0.015521898,30
-0.000635812,189.651546,-0.008082488,0.015529164,30
-0.000649703,189.7159023,-0.008089347,0.015528992,30
-0.000657659,189.7198419,-0.008096959,0.01553626,30
-0.00067302,189.7661913,-0.008104578,0.015536136,30
-0.000672103,189.7280086,-0.008107815,0.015543526,30
-0.000681272,189.7399707,-0.008112383,0.015543494,30
-0.000686186,189.7417727,-0.008118477,0.015550768,30
-0.000703052,189.7830024,-0.008126855,0.015550658,30
-0.000717074,189.7621242,-0.008133894,0.015550713,30
-0.000716183,189.7338454,-0.00813713,0.015558077,30
-0.000727541,189.7074492,-0.008142844,0.015558148,30
-0.000735649,189.7632092,-0.008150463,0.015565277,30
-0.000746697,189.7655056,-0.008155984,0.015565271,30
-0.000750361,189.7321395,-0.008161505,0.015572649,30
-0.000759452,189.7152009,-0.008166073,0.015572694,30
-0.000767756,189.7047701,-0.008173879,0.015580001,30
-0.00078198,189.7541655,-0.008180924,0.015579869,30
-0.000786139,189.7625392,-0.008186632,0.015587125,30
-0.000794076,189.7372112,-0.008190634,0.015587192,30
-0.000808121,189.7196349,-0.00819768,0.01558724,30
-0.000815054,189.7731769,-0.008204719,0.015594385,30
-0.000822875,189.7044984,-0.008208722,0.015594568,30
-0.000828211,189.7246104,-0.008215002,0.015601793,30
-0.000841676,189.7739911,-0.008221668,0.015601661,30
-0.000845353,189.7456967,-0.008227189,0.015609025,30
-0.00085629,189.7065398,-0.00823271,0.01560913,30
-0.000862086,189.7544049,-0.008239183,0.01561628,30
-0.00087506,189.7647719,-0.008245656,0.015616253,30
-0.00088109,189.7604653,-0.008252316,0.015623543,30
-0.000894449,189.7704498,-0.008258983,0.015623516,30
-0.000897725,189.7312939,-0.008264317,0.015630909,30
-0.000909038,189.6936045,-0.008270024,0.01563101,30
-0.000923099,189.6818662,-0.00827707,0.015631041,30
-0.000927655,189.694307,-0.008282971,0.015638287,30
-0.000939979,189.7457281,-0.008289064,0.015638149,30
-0.000940597,189.7138128,-0.00829306,0.015645523,30
-0.000952446,189.7266843,-0.008298967,0.015645489,30
-0.000957995,189.6823919,-0.00830544,0.015652886,30
-0.000971014,189.7094749,-0.008311914,0.015652813,30
-0.000979207,189.8055709,-0.008319526,0.015659844,30
-0.000989841,189.7925238,-0.00832486,0.015659879,30
-0.000991137,189.7266529,-0.008329235,0.015667334,30
-0.001005357,189.7747406,-0.008336281,0.015667205,30
-0.001012515,189.763943,-0.008343514,0.015674513,30
-0.001020793,189.7268599,-0.008347703,0.015674612,30
-0.001025317,189.7260947,-0.00835361,0.015681903,30
-0.001039052,189.7370837,-0.008360463,0.015681873,30
-0.001053182,189.7511833,-0.008367509,0.015681835,30
-0.001054171,189.7101763,-0.008371698,0.015689224,30
-0.00106399,189.6811961,-0.008376646,0.015689301,30
-0.001072824,189.7283274,-0.008384644,0.015696464,30
-0.001085199,189.803242,-0.008390731,0.015696263,30
-0.001088818,189.744388,-0.008396258,0.015703699,30
-0.001100257,189.7537672,-0.008401966,0.015703674,30
-0.001107157,189.7898605,-0.008409012,0.015710866,30
-0.001121635,189.7947251,-0.008416244,0.015710853,30
-0.001124173,189.7598758,-0.008421199,0.015718225,30
-0.00113629,189.7387101,-0.008427286,0.015718281,30
-0.001146495,189.7095387,-0.008432427,0.015718359,30
-0.001153347,189.7238934,-0.008439473,0.015725599,30
-0.00116763,189.7953795,-0.008446519,0.015725408,30
-0.001171443,189.8176291,-0.00845204,0.015732637,30
-0.001182362,189.7717741,-0.008457561,0.01573276,30
-0.001186014,189.7302894,-0.008463082,0.015740149,30
-0.001197822,189.7329047,-0.008468982,0.015740142,30
-0.001205425,189.7482158,-0.008476408,0.01574739,30
-0.001220718,189.7687272,-0.008484026,0.015747335,30
-0.001222382,189.696109,-0.008488595,0.015754808,30
-0.001233384,189.6811961,-0.008494116,0.015754848,30
-0.001239579,189.7338297,-0.008500782,0.015761985,30
-0.001253321,189.7474193,-0.008507635,0.015761949,30
-0.001255549,189.7450904,-0.008512396,0.015769244,30
-0.001271246,189.7774364,-0.008520202,0.015769157,30
-0.001283859,189.7970383,-0.008526482,0.015769105,30
-0.001283284,189.7387101,-0.008529911,0.015776539,30
-0.001296642,189.7531286,-0.008536571,0.015776501,30
-0.001301965,189.7676108,-0.008542858,0.01578375,30
-0.001314196,189.7837205,-0.008548951,0.015783707,30
-0.001317989,189.7951244,-0.008554472,0.015790955,30
-0.0013285,189.7409428,-0.0085598,0.0157911,30
-0.00133726,189.760226,-0.008567798,0.015798337,30
-0.001353808,189.8271348,-0.008575983,0.015798158,30
-0.001352036,189.7497314,-0.00857884,0.015805644,30
-0.001366426,189.7214527,-0.008586072,0.015805719,30
-0.001373339,189.7588389,-0.008593118,0.015812898,30
-0.001384638,189.7107669,-0.008598832,0.015813026,30
-0.00139843,189.7428567,-0.008605685,0.015812941,30
-0.001405738,189.7921736,-0.008612918,0.015820097,30
-0.001413247,189.7510077,-0.008616727,0.015820207,30
-0.00141807,189.7192356,-0.008622821,0.015827571,30
-0.001434188,189.7643569,-0.008630819,0.01582745,30
-0.001437628,189.7919656,-0.008636147,0.015834665,30
-0.001448214,189.7607371,-0.008641481,0.015834748,30
-0.001459822,189.6888203,-0.008647381,0.015834941,30
-0.001470663,189.7701634,-0.008656332,0.015842001,30
-0.001481719,189.7754744,-0.008661853,0.015841987,30
-0.001485016,189.7495078,-0.008667181,0.015849345,30
-0.001498813,189.7837205,-0.008674033,0.015849254,30
-0.001502226,189.7921736,-0.008679368,0.01585651,30
-0.001511647,189.754038,-0.008684129,0.015856612,30
-0.001518728,189.7145946,-0.008691362,0.015863996,30
-0.001529041,189.7259986,-0.008696503,0.015863965,30
-0.001533972,189.7377694,-0.008702597,0.015871222,30
-0.001548076,189.7474193,-0.008709636,0.015871196,30
-0.001551686,189.6852152,-0.008715164,0.015878641,30
-0.001568394,189.6722967,-0.008723535,0.015878676,30
-0.001572292,189.7214213,-0.008729062,0.015885833,30
-0.001585629,189.7282156,-0.008735722,0.015885815,30
-0.001588114,189.678469,-0.00874067,0.015893226,30
-0.001603389,189.6926,-0.008748289,0.015893188,30
-0.001616859,189.7439574,-0.008754955,0.015893051,30
-0.001619429,189.7258229,-0.008759903,0.015900378,30
-0.001632317,189.7040677,-0.008766376,0.015900436,30
-0.001639851,189.6933652,-0.008773802,0.015907753,30
-0.001650257,189.7394596,-0.008778943,0.01590763,30
-0.001655875,189.7207994,-0.008785416,0.015914958,30
-0.001666474,189.6998417,-0.008790744,0.015915014,30
-0.001676311,189.6937958,-0.008799315,0.015922319,30
-0.001687849,189.7395714,-0.008805023,0.015922197,30
-0.001689327,189.7367962,-0.008809405,0.015929483,30
-0.001701459,189.716126,-0.008815498,0.015929538,30
-0.001710987,189.7391408,-0.008823876,0.015936765,30
-0.00172397,189.7525861,-0.008830349,0.015936729,30
-0.001731113,189.7191238,-0.008833966,0.015936818,30
-0.001737929,189.720097,-0.008841011,0.015944094,30
-0.001750496,189.7226809,-0.008847292,0.015944087,30
-0.001752629,189.6810686,-0.008852053,0.015951477,30
-0.001769426,189.6962365,-0.008860431,0.015951437,30
-0.001775804,189.6818024,-0.008867284,0.015958764,30
-0.001787193,189.6673045,-0.008872998,0.015958802,30
-0.001791244,189.6354373,-0.008878705,0.015966166,30
-0.001803421,189.6314015,-0.008884799,0.015966177,30
-0.001806371,189.614974,-0.00888994,0.015973509,30
-0.001822901,189.6750552,-0.008898125,0.015973349,30
-0.00183269,189.6300615,-0.00890308,0.015973469,30
-0.001838398,189.6451186,-0.008909553,0.015980707,30
-0.001856783,189.6862845,-0.00891869,0.015980597,30
-0.001859818,189.7017389,-0.008923831,0.015987844,30
-0.001870336,189.6502854,-0.008929159,0.015987982,30
-0.001879117,189.6738907,-0.008937157,0.015995197,30
-0.00189098,189.6968909,-0.008943058,0.015995136,30
-0.001895508,189.6989961,-0.008948958,0.016002409,30
-0.001907619,189.6707016,-0.008955052,0.016002484,30
-0.00191145,189.6997298,-0.008960573,0.016009695,30
-0.00192676,189.7266686,-0.008968191,0.016009623,30
-0.001936934,189.6862521,-0.008973333,0.016009731,30
-0.001942233,189.6926324,-0.008979613,0.016016993,30
-0.001954385,189.6796805,-0.008985706,0.016017027,30
-0.00196395,189.7163016,-0.008994084,0.016024218,30
-0.00197449,189.6728381,-0.008999412,0.016024334,30
-0.001976271,189.6391532,-0.009003987,0.016031703,30
-0.00199587,189.7061729,-0.009013697,0.016031523,30
-0.001998565,189.7349942,-0.009018645,0.016038725,30
-0.002010704,189.716796,-0.009024739,0.016038773,30
-0.002016665,189.6908294,-0.009031398,0.016046131,30
-0.002031261,189.7349461,-0.009038637,0.016046013,30
-0.002036402,189.6821369,-0.009044917,0.016053433,30
-0.00204402,189.6820898,-0.009048727,0.016053433,30
-0.002050363,189.6542574,-0.00905558,0.016060796,30
-0.00206648,189.6992187,-0.009063578,0.016060676,30
-0.002078488,189.7070509,-0.009069571,0.016060655,30
-0.002081066,189.6176206,-0.00907462,0.016068173,30
-0.002096036,189.6620248,-0.009082045,0.016068054,30
-0.002102157,189.6906705,-0.009088711,0.016075266,30
-0.002113939,189.6834612,-0.009094612,0.016075285,30
-0.002117937,189.6317527,-0.009100319,0.016082702,30
-0.002133608,189.6494408,-0.009108131,0.016082654,30
-0.00214236,189.6674477,-0.009116123,0.016089885,30
-0.002149901,189.638387,-0.009119932,0.016089963,30
-0.002152835,189.615851,-0.009125073,0.016097311,30
-0.002169644,189.6358512,-0.009133451,0.016097258,30
-0.002176083,189.640094,-0.009140304,0.016104525,30
-0.00218731,189.5648595,-0.009146018,0.016104726,30
-0.002196053,189.5621324,-0.009150393,0.016104734,30
-0.002204414,189.5766784,-0.009158198,0.016111983,30
-0.002221274,189.6157235,-0.009166576,0.016111879,30
-0.002223159,189.6257717,-0.009171145,0.01611913,30
-0.002232539,189.5719255,-0.009175907,0.016119274,30
-0.002243593,189.5975242,-0.009185044,0.016126494,30
-0.002258635,189.6688985,-0.009192469,0.016126303,30
-0.002260366,189.6210658,-0.009197038,0.01613371,30
-0.002273981,189.5824838,-0.009203897,0.016133813,30
-0.002279393,189.6311778,-0.009210177,0.016140961,30
-0.00229084,189.6381006,-0.009215891,0.016140943,30
-0.002305719,189.6485157,-0.009223317,0.016140915,30
-0.002305893,189.595164,-0.009227119,0.016148346,30
-0.002319603,189.5917993,-0.009233979,0.016148355,30
-0.002327557,189.595164,-0.009241591,0.016155625,30
-0.002338258,189.607286,-0.009246925,0.016155592,30
-0.002344277,189.6026921,-0.009253585,0.016162893,30
-0.002357517,189.5679546,-0.009260251,0.016162986,30
-0.002362362,189.5443492,-0.009266345,0.016170327,30
-0.002376929,189.5824838,-0.009273577,0.016170225,30
-0.002385753,189.6220871,-0.009281576,0.016177398,30
-0.002392782,189.5461512,-0.009285192,0.016177601,30
-0.002399551,189.5331198,-0.009292238,0.016184924,30
-0.002414127,189.574637,-0.00929947,0.016184813,30
-0.002427565,189.6141441,-0.009306136,0.016184708,30
-0.002431716,189.6196788,-0.009311844,0.016191971,30
-0.002442203,189.5517811,-0.009317178,0.016192153,30
-0.002448311,189.5754826,-0.009323845,0.016199378,30
-0.002465684,189.6668895,-0.009332409,0.016199134,30
-0.002468597,189.6327729,-0.00933755,0.016206503,30
-0.002477293,189.6073498,-0.009341932,0.016206571,30
-0.002486789,189.6230121,-0.009350303,0.016213818,30
-0.002500056,189.5984493,-0.00935697,0.016213884,30
-0.002503333,189.5612554,-0.009362298,0.016221262,30
-0.002518954,189.5600753,-0.009370109,0.016221265,30
-0.002523821,189.5497397,-0.009376196,0.016228571,30
-0.002535124,189.5029282,-0.00938191,0.016228696,30
-0.002550346,189.4972022,-0.009389529,0.016228712,30
-0.002558393,189.5386065,-0.009397141,0.016235889,30
-0.002570604,189.547507,-0.009403235,0.016235865,30
-0.002573893,189.5147785,-0.009408562,0.016243231,30
-0.00258603,189.4959103,-0.009414656,0.016243282,30
-0.002596093,189.5743339,-0.009423227,0.016250361,30
-0.002610146,189.5596927,-0.009430273,0.0162504,30
-0.00261392,189.5637118,-0.009435794,0.016257668,30
-0.002624224,189.5717019,-0.009440935,0.016257646,30
-0.002632561,189.5774916,-0.00944874,0.016264919,30
-0.002641956,189.5344923,-0.009453495,0.016265034,30
-0.002656077,189.5452743,-0.009460541,0.016265005,30
-0.002664473,189.5694378,-0.009468346,0.016272219,30
-0.002675955,189.5896617,-0.00947406,0.016272165,30
-0.002678805,189.5318446,-0.009479201,0.016279598,30
-0.002693256,189.5267249,-0.009486434,0.016279612,30
-0.002700541,189.5626268,-0.009493673,0.016286804,30
-0.002712222,189.5174575,-0.009499573,0.016286925,30
-0.002718281,189.5242842,-0.009506233,0.016294185,30
-0.002733275,189.5776996,-0.009513659,0.016294043,30
-0.002739406,189.610332,-0.009520325,0.016301244,30
-0.002748223,189.4905344,-0.009524893,0.016301564,30
-0.002756179,189.4897379,-0.009532512,0.016308845,30
-0.002770749,189.5290851,-0.009539745,0.01630874,30
-0.002774434,189.4997694,-0.009545265,0.016316097,30
-0.002787721,189.4825757,-0.009551932,0.016316143,30
-0.002801066,189.4922571,-0.009558591,0.016316117,30
-0.002806246,189.4528461,-0.009564878,0.016323511,30
-0.002817622,189.4383482,-0.009570585,0.016323549,30
-0.002828295,189.4573753,-0.009579536,0.016330777,30
-0.002841021,189.5141565,-0.009585823,0.016330625,30
-0.002843873,189.466004,-0.009590957,0.016338042,30
-0.002856877,189.487568,-0.009597431,0.016337985,30
-0.002862532,189.477871,-0.009603911,0.016345289,30
-0.002872777,189.4689391,-0.009609045,0.016345313,30
-0.002884102,189.4511235,-0.009618375,0.016352649,30
-0.002895581,189.4704067,-0.009624089,0.016352597,30
-0.002907665,189.4317766,-0.009630183,0.016352701,30
-0.002916813,189.452958,-0.009638368,0.016359923,30
-0.00293176,189.4889404,-0.009645793,0.016359826,30
-0.002932723,189.4379008,-0.009649982,0.016367241,30
-0.002947916,189.4214734,-0.009657601,0.016367285,30
-0.002955931,189.4510441,-0.009665213,0.016374495,30
-0.002968881,189.4526068,-0.009671686,0.016374491,30
-0.002976484,189.4636595,-0.009679112,0.01638174,30
-0.002988592,189.4341692,-0.009685205,0.016381818,30
-0.002992549,189.3711049,-0.009690913,0.016389276,30
-0.00300791,189.4173425,-0.009698531,0.016389152,30
-0.003014014,189.4357319,-0.009705198,0.016396381,30
-0.00302342,189.3967997,-0.009709953,0.016396485,30
-0.003039062,189.4087775,-0.009717758,0.016396453,30
-0.003045884,189.4158749,-0.009724804,0.016403723,30
-0.003057652,189.3985537,-0.009730711,0.016403769,30
-0.003065227,189.3994944,-0.009738136,0.016411045,30
-0.003078531,189.3935772,-0.009744796,0.016411061,30
-0.003089213,189.4156355,-0.009753747,0.01641828,30
-0.003101819,189.4329891,-0.009760027,0.016418234,30
-0.003103894,189.3733219,-0.009764788,0.016425682,30
-0.003118391,189.3850289,-0.009772021,0.016425651,30
-0.003128783,189.4431805,-0.009780778,0.016432774,30
-0.003140164,189.42562,-0.009786492,0.016432821,30
-0.003145256,189.3587278,-0.009792772,0.016440288,30
-0.003159713,189.3508642,-0.009800011,0.016440309,30
-0.003171558,189.3671328,-0.009805912,0.016440266,30
-0.003177206,189.3598442,-0.009812385,0.016447564,30
-0.003191213,189.3281202,-0.009819431,0.016447648,30
-0.00319879,189.3297309,-0.009826856,0.016454923,30
-0.003214901,189.3724125,-0.009834855,0.016454809,30
-0.003217771,189.3312142,-0.009839989,0.016462207,30
-0.00323107,189.318535,-0.009846656,0.016462241,30
-0.003240676,189.3666071,-0.009855034,0.016469391,30
-0.003251322,189.3631775,-0.009860361,0.0164694,30
-0.003255426,189.3498441,-0.009866075,0.016476724,30
-0.003266878,189.3586316,-0.009871789,0.016476701,30
-0.003278299,189.373162,-0.009881119,0.01648394,30
-0.003291267,189.3814876,-0.009887593,0.016483918,30
-0.003303454,189.386161,-0.00989368,0.016483906,30
-0.003305866,189.3082151,-0.009898634,0.016491403,30
-0.003321164,189.3358719,-0.009906246,0.016491329,30
-0.003329681,189.4050135,-0.009914052,0.016498422,30
-0.003342518,189.3641507,-0.009920525,0.016498532,30
-0.003344314,189.3357601,-0.0099251,0.016505886,30
-0.003355757,189.3463508,-0.009930807,0.016505858,30
-0.003363685,189.3384077,-0.009938426,0.016513167,30
-0.003378799,189.2976087,-0.009946038,0.016513276,30
-0.003384538,189.324053,-0.009952511,0.016520484,30
-0.003395164,189.3081032,-0.009957846,0.016520527,30
-0.003407326,189.2985975,-0.009963939,0.016520552,30
-0.003411431,189.290527,-0.009969647,0.016527862,30
-0.00342239,189.2595849,-0.009975167,0.016527945,30
-0.003433551,189.3166368,-0.009984311,0.016535071,30
-0.003448348,189.2964924,-0.009991737,0.016535125,30
-0.003449864,189.3163013,-0.009996112,0.01654236,30
-0.003461945,189.276651,-0.010002206,0.016542466,30
-0.00346773,189.3205284,-0.010008679,0.016549628,30
-0.003481772,189.3016602,-0.010015725,0.016549678,30
-0.003485089,189.2793781,-0.010021053,0.016557016,30
-0.003499859,189.2491217,-0.010028478,0.016557097,30
-0.003517062,189.2719138,-0.010037049,0.016557036,30
-0.003519334,189.2908458,-0.010041804,0.016564274,30
-0.003529899,189.2519607,-0.010047139,0.016564378,30
-0.00353751,189.2663154,-0.010054564,0.016571618,30
-0.003552782,189.2841958,-0.010062176,0.01657157,30
-0.003557473,189.2065844,-0.01006827,0.016579066,30
-0.003572012,189.2292971,-0.010075509,0.016579006,30
-0.003575022,189.231466,-0.01008065,0.016586278,30
-0.003590918,189.1989131,-0.010088642,0.016586365,30
-0.0035947,189.2059311,-0.010094162,0.016593625,30
-0.00360615,189.2141762,-0.010099876,0.016593603,30
-0.003622514,189.212071,-0.010108061,0.016593609,30
-0.003626703,189.2306842,-0.010113775,0.016600847,30
-0.003639578,189.2038886,-0.010120248,0.016600919,30
-0.003645993,189.1995351,-0.010127101,0.016608209,30
-0.003660688,189.2803837,-0.01013434,0.016607993,30
-0.003668773,189.3364782,-0.010141952,0.016615131,30
-0.00368008,189.2910381,-0.010147666,0.016615253,30
-0.003684977,189.2868905,-0.01015376,0.016622543,30
-0.00370003,189.2229648,-0.010161372,0.016622714,30
-0.003708473,189.2680704,-0.010169177,0.016629881,30
-0.003721053,189.2705581,-0.010175464,0.016629875,30
-0.003723794,189.1721176,-0.010180605,0.016637417,30
-0.00373796,189.2048618,-0.010187644,0.016637329,30
-0.003753244,189.222438,-0.010195263,0.016637282,30
-0.003758883,189.2117365,-0.010201736,0.016644589,30
-0.003770666,189.2048461,-0.010207637,0.016644607,30
-0.00377782,189.1917196,-0.010214876,0.016651931,30
-0.003791352,189.1267894,-0.010221729,0.016652105,30
-0.003795516,189.1371721,-0.010227436,0.016659355,30
-0.003810395,189.1474272,-0.010234861,0.016659328,30
-0.003814498,189.1339506,-0.010240575,0.016666653,30
-0.003828617,189.1439507,-0.010247621,0.016666626,30
-0.003847734,189.1753715,-0.010257138,0.016666542,30
-0.003851716,189.1128173,-0.010262852,0.016673988,30
-0.003862861,189.1511756,-0.010268373,0.016673885,30
-0.00387119,189.1538076,-0.010276178,0.016681166,30
-0.003885561,189.1188464,-0.01028341,0.01668126,30
-0.003892935,189.1841121,-0.01029065,0.016688364,30
-0.003903898,189.1544452,-0.01029617,0.016688443,30
-0.003910643,189.1289259,-0.010303216,0.01669579,30
-0.003926637,189.1332325,-0.010311208,0.016695778,30
-0.003936313,189.2112264,-0.010319586,0.016702858,30
-0.003944168,189.1551947,-0.010323588,0.016703008,30
-0.003949764,189.128049,-0.010330061,0.016710359,30
-0.003963054,189.1170276,-0.010336721,0.016710389,30
-0.003968681,189.1057512,-0.010343194,0.016717707,30
-0.00398429,189.1051293,-0.010350999,0.016717709,30
-0.003997322,189.1372515,-0.010357473,0.016717623,30
-0.004002527,189.1036617,-0.010363759,0.016724992,30
-0.00401858,189.1247793,-0.010371758,0.016724935,30
-0.004023427,189.1064369,-0.010377845,0.016732263,30
-0.004038221,189.0853841,-0.01038527,0.016732319,30
-0.004045771,189.0805037,-0.010392696,0.01673962,30
-0.004058576,189.0277102,-0.010399169,0.016739762,30
-0.004065395,189.0298792,-0.010406215,0.016747034,30
-0.004077974,189.0316655,-0.010412502,0.01674703,30
-0.004085208,189.0531814,-0.010419734,0.01675426,30
-0.004099003,189.0867712,-0.010426587,0.016754171,30
-0.004106519,189.0655741,-0.010434012,0.016761506,30
-0.004120991,189.0681737,-0.010441245,0.016761499,30
-0.004133841,189.0272952,-0.010447725,0.016761608,30
-0.004140569,189.0041049,-0.010454764,0.016768959,30
-0.004155403,188.997805,-0.010462189,0.016768976,30
-0.004164181,189.0199909,-0.010470188,0.016776195,30
-0.004178292,189.0273914,-0.010477234,0.016776175,30
-0.004183154,189.0097671,-0.010483327,0.016783501,30
-0.004199076,188.9869749,-0.010491319,0.016783562,30
-0.004204486,189.0337393,-0.010497606,0.016790725,30
-0.004216573,188.9962894,-0.010503699,0.016790825,30
-0.004223701,188.9745028,-0.010510932,0.016798162,30
-0.004237374,188.9620776,-0.010517784,0.016798195,30
-0.004252305,188.9922703,-0.01052521,0.016798114,30
-0.004259137,189.0026697,-0.010532256,0.016805375,30
-0.004275616,189.0436276,-0.010540441,0.016805265,30
-0.004279016,189.0472641,-0.010545775,0.016812534,30
-0.004292523,188.9732578,-0.010552628,0.016812732,30
-0.004300156,188.9995914,-0.010560053,0.01681995,30
-0.00431272,189.0008833,-0.010566333,0.016819947,30
-0.004318755,188.9935142,-0.010573,0.016827245,30
-0.004331945,188.9453627,-0.010579659,0.016827374,30
-0.004339864,188.9303056,-0.010587278,0.016834693,30
-0.004353536,188.9179128,-0.010594131,0.016834726,30
-0.004366222,188.9599724,-0.010600418,0.016834613,30
-0.004375242,188.9371646,-0.010608602,0.016841963,30
-0.004389394,188.9596212,-0.010615648,0.016841903,30
-0.004394542,188.9097315,-0.010621928,0.016849315,30
-0.004408586,188.8918354,-0.010628974,0.016849362,30
-0.004416568,188.9089977,-0.010636586,0.016856605,30
-0.004431208,188.9694781,-0.010643825,0.016856443,30
-0.004434441,188.9159832,-0.010649153,0.016863865,30
-0.004449686,188.9185358,-0.010656772,0.016863858,30
-0.004455262,188.884323,-0.010663245,0.016871228,30
-0.004471404,188.9386792,-0.010671243,0.016871083,30
-0.004475484,188.9215974,-0.010676951,0.016878417,30
-0.004489803,188.8618821,-0.01068419,0.016878577,30
-0.004504762,188.9021229,-0.010691615,0.016878469,30
-0.004508876,188.8940848,-0.010697323,0.016885769,30
-0.004524024,188.8607177,-0.010704941,0.016885858,30
-0.004531205,188.8622176,-0.010712174,0.016893143,30
-0.004546823,188.8650879,-0.010719979,0.016893135,30
-0.004549785,188.8494894,-0.01072512,0.016900455,30
